id,distrito_id,codigo,barrio
6180,453,25,Santa Elena
6181,453,26,Santa Rosa
6182,453,27,Sirena
6183,453,28,Suárez
6184,453,29,Suerte
6185,453,30,Tarire
6186,453,31,Teresa
6187,453,32,Ticabán
6188,453,33,Triángulo
6189,453,34,Victoria.
6190,454,01,La Cruz
6191,454,02,Lesville
6192,454,03,Punta de Riel.
6193,454,04,Aguas Frías
6194,454,05,Anabán
6195,454,06,Boca Guápiles (parte)
6196,454,07,Castañal
6197,454,08,Cruce
6198,454,09,Curia
6199,454,10,Curva
6200,454,11,Curva del Humo
6201,454,12,Esperanza
6202,454,13,Fortuna
6203,454,14,Humo
6204,454,15,La Lidia
6205,454,16,Lomas Azules
6206,454,17,Londres
6207,454,18,Llano Bonito
6208,454,19,Maravilla
6209,454,20,Mata de Limón
6210,454,21,Millón
6211,454,22,Milloncito
6212,454,23,Oeste
6213,454,24,Prado (parte)
6214,454,25,Roxana Tres
6215,454,26,San Francisco
6216,454,27,San Jorge
6217,454,28,Vegas de Tortuguero.
6218,455,01,Astúa-Pirie
6219,455,02,Campo de Aterrizaje (Pueblo Triste)
6220,455,03,Formosa
6221,455,04,Palermo.
6222,455,05,Ángeles
6223,455,06,Banamola
6224,455,07,Boca Guápiles (parte)
6225,455,08,Campo Cuatro
6226,455,09,Campo Dos
6227,455,10,Campo Tres
6228,455,11,Campo Tres Este
6229,455,12,Campo Tres Oeste
6230,455,13,Esperanza (Cantarrana)
6231,455,14,Caño Chiquero
6232,455,15,Carolina
6233,455,16,Ceibo
6234,455,17,Coopecariari
6235,455,18,Cuatro Esquinas
6236,455,19,Encanto
6237,455,20,Frutera
6238,455,21,Gaviotas
6239,455,22,Hojancha
6240,455,23,Maná
6241,455,24,Monterrey
6242,455,25,Nazaret
6243,455,26,Progreso
6244,455,27,Pueblo Nuevo
6245,455,28,Sagrada Familia
6246,455,29,San Miguel
6247,455,30,Semillero
6248,455,31,Vega de Río Palacios
6249,455,32,Zacatales.
6250,456,01,Barra del Colorado Este.
6251,456,02,Aragón
6252,456,03,Buenavista
6253,456,04,Malanga
6254,456,05,Puerto Lindo
6255,456,06,San Gerardo
6256,456,07,Tortuguero
6257,456,08,Verdades.
6258,457,01,Santa Elena.
6259,457,02,Brisas del Toro Amarillo
6260,457,03,Cascadas
6261,457,04,La Victoria
6262,457,05,Losilla
6263,457,06,San Bosco
6264,457,07,Prado (parte).
6265,458,01,Betania
6266,458,02,Brooklin
6267,458,03,Indiana Uno
6268,458,04,INVU
6269,458,05,María Auxiliadora
6270,458,06,Palmiras
6271,458,07,Quebrador
6272,458,08,San Rafael
6273,458,09,San Martín
6274,458,10,Triunfo.
6275,458,11,Amelia
6276,458,12,Amistad
6277,458,13,Ángeles
6278,458,14,Bajo Tigre
6279,458,15,Barnstorf
6280,458,16,Boca Pacuare
6281,458,17,Boca Parismina
6282,458,18,Calvario
6283,458,19,Calle Tajo
6284,458,20,Canadá
6285,458,21,Caño Blanco
6286,458,22,Carmen
6287,458,23,Celina
6288,458,24,Ciudadela Flores
6289,458,25,Cocal
6290,458,26,Coco
6291,458,27,Dos Bocas (Suerre)
6292,458,28,Encanto (norte)
6293,458,29,Encanto (sur)
6294,458,30,Ganga
6295,458,31,Guayacán
6296,458,32,Imperio
6297,458,33,Indiana Dos
6298,458,34,Indiana Tres
6299,458,35,Islona
6300,458,36,Lindavista
6301,458,37,Livingston
6302,458,38,Lucha
6303,458,39,Maryland
6304,458,40,Milla 52
6305,458,41,Moravia
6306,458,42,Morazán
6307,458,43,Nueva Esperanza
6308,458,44,Nueva Virginia
6309,458,45,Pueblo Civil
6310,458,46,San Alberto Nuevo
6311,458,47,San Alberto Viejo
6312,458,48,San Alejo
6313,458,49,San Joaquín
6314,458,50,Santo Domingo
6315,458,51,Vegas de Imperio.
6316,459,01,Alto Mirador
6317,459,02,Altos de Pacuarito
6318,459,03,Buenos Aires
6319,459,04,Cimarrones
6320,459,05,Culpeper
6321,459,06,Cultivez
6322,459,07,Freehold
6323,459,08,Freeman (San Rafael)
6324,459,09,Galicia
6325,459,10,Isla Nueva
6326,459,11,Leona
6327,459,12,Madre de Dios
6328,459,13,Manila
6329,459,14,Monteverde
6330,459,15,Pacuare
6331,459,16,Perla
6332,459,17,Perlita
6333,459,18,Río Hondo
6334,459,19,San Luis
6335,459,20,San Carlos
6336,459,21,San Isidro
6337,459,22,San Pablo
6338,459,23,Santa Rosa
6339,459,24,Ten Switch
6340,459,25,Trinidad
6341,459,26,Unión Campesina
6342,459,27,Waldeck.
6343,460,01,El Alto.
6344,460,02,Alto Gracias a Dios
6345,460,03,Alto Laurelar
6346,460,04,Altos de Pascua
6347,460,05,Bonilla Abajo
6348,460,06,Casorla
6349,460,07,Chonta
6350,460,08,Destierro
6351,460,09,Fourth Cliff
6352,460,10,Huecos
6353,460,11,Lomas
6354,460,12,Llano
6355,460,13,Pascua
6356,460,14,Roca
6357,460,15,Rubí
6358,460,16,San Antonio
6359,460,17,Tunel Camp.
6360,461,01,América
6361,461,02,Babilonia.
6362,461,03,Cacao
6363,461,04,Colombiana
6364,461,05,Herediana
6365,461,06,Milano
6366,461,07,Trinidad
6367,461,08,Williamsburg.
6368,462,01,Francia
6369,462,02,Ana
6370,462,03,Bellavista
6371,462,04,Boca Río Jiménez
6372,462,05,Catalinas
6373,462,06,Castilla
6374,462,07,Cocal
6375,462,08,GoldenGrove
6376,462,09,Josefina
6377,462,10,Junta
6378,462,11,Laureles
6379,462,12,Luisiana
6380,462,13,Milla 3
6381,462,14,Milla 4
6382,462,15,Milla 5
6383,462,16,Milla 6
6384,462,17,Ontario
6385,462,18,Peje
6386,462,19,Seis Amigos
6387,462,20,Silencio.
6388,463,01,Alto Herediana
6389,463,02,Cruce
6390,463,03,Portón Iberia
6391,463,04,Río Peje
6392,463,05,Vueltas.
6393,464,01,Fields
6394,464,02,Sand Box.
6395,464,03,Altamira
6396,464,04,Akberie (Piedra Grande)
6397,464,05,Bambú
6398,464,06,Chase
6399,464,07,Cuabre
6400,464,08,Gavilán Canta
6401,464,09,Mleyuk 1
6402,464,10,Mleyuk 2
6403,464,11,Monte Sión
6404,464,12,Olivia
6405,464,13,Hu-Berie (Rancho Grande)
6406,464,14,Shiroles
6407,464,15,Sibujú
6408,464,16,Suretka
6409,464,17,Uatsi.
6410,465,01,Ania
6411,465,02,Boca Sixaola
6412,465,03,Catarina
6413,465,04,Celia
6414,465,05,Daytonia
6415,465,06,Gandoca
6416,465,07,Margarita
6417,465,08,Mata de Limón
6418,465,09,Noventa y Seis
6419,465,10,Palma
6420,465,11,Paraíso
6421,465,12,Parque
6422,465,13,San Miguel
6423,465,14,San Miguelito
6424,465,15,San Rafael
6425,465,16,Virginia
6426,465,17,Zavala.
6427,466,01,Buenavista (Katuir)
6428,466,02,Bordón
6429,466,03,Carbón
6430,466,04,Carbón 1
6431,466,05,Carbón 2
6432,466,06,Catarata
6433,466,07,Cocles
6434,466,08,Comadre
6435,466,09,Dindirí
6436,466,10,Gibraltar
6437,466,11,Hone Creek
6438,466,12,Hotel Creek
6439,466,13,Kekoldi
6440,466,14,Limonal
6441,466,15,Manzanillo
6442,466,16,Mile Creek
6443,466,17,Patiño
6444,466,18,Playa Chiquita
6445,466,19,Puerto Viejo
6446,466,20,Punta Caliente
6447,466,21,Punta Cocles
6448,466,22,Punta Mona
6449,466,23,Punta Uva
6450,466,24,Tuba Creek (parte).
6451,467,01,Alto Cuen (Kjacka Bata)
6452,467,02,Alto Lari (Duriñak)
6453,467,03,Alto Urén
6454,467,04,Arenal
6455,467,05,Bajo Blei
6456,467,06,Bajo Cuen
6457,467,07,Boca Urén
6458,467,08,Bris
6459,467,09,Cachabli
6460,467,10,Coroma
6461,467,11,Croriña
6462,467,12,China Kichá
6463,467,13,Dururpe
6464,467,14,Guachalaba
6465,467,15,Katsi
6466,467,16,Kichuguecha
6467,467,17,Kivut
6468,467,18,Mojoncito
6469,467,19,Namuwakir
6470,467,20,Orochico
6471,467,21,Ourut
6472,467,22,Purisquí
6473,467,23,Purita
6474,467,24,Rangalle
6475,467,25,San José Cabecar
6476,467,26,Sepeque
6477,467,27,Shewab
6478,467,28,Sipurio
6479,467,29,Soky
6480,467,30,Sorókicha
6481,467,31,Sukut
6482,467,32,Surayo
6483,467,33,Suiri
6484,467,34,Telire
6485,467,35,Turubokicha
6486,467,36,Urén.
6487,468,01,Goli
6488,468,02,Luisa Oeste
6489,468,03,Milla 23.
6490,468,04,Baltimore
6491,468,05,Barra de Matina Norte
6492,468,06,Bristol
6493,468,07,Colonia Puriscaleña
6494,468,08,Corina
6495,468,09,Chirripó
6496,468,10,Chumico
6497,468,11,Esperanza
6498,468,12,Helvetia
6499,468,13,Hilda
6500,468,14,Línea B
6501,468,15,Milla 4
6502,468,16,Palmeras
6503,468,17,Pozo Azul
6504,468,18,Punta de Lanza
6505,468,19,San Miguel
6506,468,20,Victoria
6507,468,21,Xirinachs.
6508,469,01,Almendros
6509,469,02,Margarita
6510,469,03,Milla 24
6511,469,04,Milla 25
6512,469,05,Parcelas
6513,469,06,Ramal Siete.
6514,469,07,Barbilla
6515,469,08,Berta
6516,469,09,Damasco
6517,469,10,Davao
6518,469,11,Dos Ramas
6519,469,12,Espavel
6520,469,13,Goshen
6521,469,14,Leyte
6522,469,15,Lola
6523,469,16,Luzón
6524,469,17,Milla 27
6525,469,18,Milla 28
6526,469,19,Oracabesa
6527,469,20,Sahara
6528,469,21,Santa Marta
6529,469,22,Titán
6530,469,23,Vegas.
6531,470,01,San José.
6532,470,02,Bananita
6533,470,03,Barra de Matina Sur
6534,470,04,Boca del Pantano
6535,470,05,Boca Río Matina
6536,470,06,Boston
6537,470,07,Brisas
6538,470,08,California
6539,470,09,Indio
6540,470,10,Larga Distancia
6541,470,11,Lomas del Toro
6542,470,12,Luisa Este
6543,470,13,Maravilla
6544,470,14,Milla 14
6545,470,15,Nueva York
6546,470,16,Palacios
6547,470,17,Palestina
6548,470,18,Peje
6549,470,19,Punta de Riel
6550,470,20,Río Cuba
6551,470,21,Río Peje
6552,470,22,Saborío
6553,470,23,San Edmundo
6554,470,24,Santa María
6555,470,25,Sterling
6556,470,26,Strafford
6557,470,27,Toro
6558,470,28,Trinidad
6559,470,29,Venecia
6560,470,30,Zent.
6561,471,01,Africa
6562,471,02,Cantarrana
6563,471,03,Estación Rudín
6564,471,04,Guayacán.
6565,471,05,Aguacate
6566,471,06,Angelina
6567,471,07,Bosque
6568,471,08,Cabaña
6569,471,09,Edén
6570,471,10,El Tres
6571,471,11,Fox Hall
6572,471,12,Guaira
6573,471,13,Hogar
6574,471,14,Parismina
6575,471,15,San Luis
6576,471,16,Selva.
6577,472,01,Bremen
6578,472,02,Argentina
6579,472,03,Confianza
6580,472,04,Iroquois.
6581,473,01,Pocora Sur.
6582,473,02,Ojo de Agua.
6583,474,01,Ángeles
6584,474,02,Bocas del Río Silencio
6585,474,03,Camarón
6586,474,04,Cartagena
6587,474,05,Dulce Nombre
6588,474,06,Escocia
6589,474,07,Irlanda
6590,474,08,Jardín
6591,474,09,Ligia
6592,474,10,Lucha
6593,474,11,Santa María
6594,474,12,Santa Rosa
6595,474,13,Socorro.
6596,475,01,Aguas Gatas
6597,475,02,Carambola
6598,475,03,Castaño
6599,475,04,Esperanza
6600,475,05,Fruta de Pan
6601,475,06,Limbo
6602,475,07,San Cristóbal
6603,475,08,Zancudo.
